[DubaiMatrixASI] 15:15:56.691    ERROR │ ❌ Execução falhou: todas as tentativas retornaram erro no MT5
[DubaiMatrixASI] 15:15:56.846   SIGNAL │ 🎯 DECISION: BUY | BUY signal=+0.316 conf=0.81 coherence=0.48 regime=DRIFTING_BEAR ATR=207.30 RR=1.50 | Quantum: SIGNAL=+0.316 COHERENCE=0.48 CONFIDENCE=0.81 ENTROPY=0.87 CPP=0.003ms COLLAPSED | BULL[11] BEAR[8] NEUT[8] | MC[score=-0.065 WP=44.9% EV=+4.17 CVaR=-165.84 sim=18.7ms]
[DubaiMatrixASI] 15:15:56.847    OMEGA │ ⚡ 🔥 HIGH CONVICTION DETECTED (Conf=0.81). Sizing Multiplier = 15.0x
[DubaiMatrixASI] 15:15:56.847  WARNING │ ⚠️ CAPITAL PRESERVATION ACTIVE: Balanço ($7520.78) abaixo do reservado ($8405.68). Reduzindo agressividade.
[DubaiMatrixASI] 15:15:56.848    OMEGA │ ⚡ ⚡ EXECUTING BUY lot=4.54 (em 20 slots) price=68348.85 SL=68183.01 TP=68597.61
[DubaiMatrixASI] 15:15:56.850    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.850    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.850    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.851    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.851    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.852    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.852    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.853    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.853    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.854    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.854    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.854    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.855    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.855    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.856    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.856    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.867    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.878    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.878    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.896    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:56.905    ERROR │ ❌ Execução falhou: todas as tentativas retornaram erro no MT5
[DubaiMatrixASI] 15:15:57.119   SIGNAL │ 🎯 DECISION: BUY | BUY signal=+0.316 conf=0.81 coherence=0.48 regime=DRIFTING_BEAR ATR=207.30 RR=1.50 | Quantum: SIGNAL=+0.316 COHERENCE=0.48 CONFIDENCE=0.81 ENTROPY=0.87 CPP=0.002ms COLLAPSED | BULL[11] BEAR[8] NEUT[8] | MC[score=-0.089 WP=43.5% EV=+2.00 CVaR=-165.84 sim=18.5ms]
[DubaiMatrixASI] 15:15:57.119    OMEGA │ ⚡ 🔥 HIGH CONVICTION DETECTED (Conf=0.81). Sizing Multiplier = 15.0x
[DubaiMatrixASI] 15:15:57.120  WARNING │ ⚠️ CAPITAL PRESERVATION ACTIVE: Balanço ($7520.78) abaixo do reservado ($8405.68). Reduzindo agressividade.
[DubaiMatrixASI] 15:15:57.120    OMEGA │ ⚡ ⚡ EXECUTING BUY lot=4.54 (em 20 slots) price=68347.93 SL=68182.09 TP=68596.69
[DubaiMatrixASI] 15:15:57.122    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.122    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.123    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.123    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.123    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.124    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.124    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.125    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.125    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.126    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.126    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.126    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.127    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.127    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.128    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.128    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.129    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.129    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.129    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.130    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.131    ERROR │ ❌ Execução falhou: todas as tentativas retornaram erro no MT5
[DubaiMatrixASI] 15:15:57.449   SIGNAL │ 🎯 DECISION: BUY | BUY signal=+0.316 conf=0.81 coherence=0.48 regime=DRIFTING_BEAR ATR=207.30 RR=1.50 | Quantum: SIGNAL=+0.316 COHERENCE=0.48 CONFIDENCE=0.81 ENTROPY=0.87 CPP=0.003ms COLLAPSED | BULL[11] BEAR[8] NEUT[8] | MC[score=-0.053 WP=45.2% EV=+5.91 CVaR=-165.84 sim=19.2ms]
[DubaiMatrixASI] 15:15:57.450    OMEGA │ ⚡ 🔥 HIGH CONVICTION DETECTED (Conf=0.81). Sizing Multiplier = 15.0x
[DubaiMatrixASI] 15:15:57.451  WARNING │ ⚠️ CAPITAL PRESERVATION ACTIVE: Balanço ($7520.78) abaixo do reservado ($8405.68). Reduzindo agressividade.
[DubaiMatrixASI] 15:15:57.451    OMEGA │ ⚡ ⚡ EXECUTING BUY lot=4.54 (em 20 slots) price=68348.43 SL=68182.59 TP=68597.19
[DubaiMatrixASI] 15:15:57.453    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.454    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.454    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.454    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.455    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.455    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.456    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.457    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.457    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.458    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.458    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.459    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.459    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.459    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.460    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.461    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.462    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.462    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.463    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.463    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.464    ERROR │ ❌ Execução falhou: todas as tentativas retornaram erro no MT5
[DubaiMatrixASI] 15:15:57.665   SIGNAL │ 🎯 DECISION: BUY | BUY signal=+0.316 conf=0.81 coherence=0.48 regime=DRIFTING_BEAR ATR=207.30 RR=1.50 | Quantum: SIGNAL=+0.316 COHERENCE=0.48 CONFIDENCE=0.81 ENTROPY=0.87 CPP=0.002ms COLLAPSED | BULL[11] BEAR[8] NEUT[8] | MC[score=-0.093 WP=43.7% EV=+1.10 CVaR=-165.84 sim=18.6ms]
[DubaiMatrixASI] 15:15:57.666    OMEGA │ ⚡ 🔥 HIGH CONVICTION DETECTED (Conf=0.81). Sizing Multiplier = 15.0x
[DubaiMatrixASI] 15:15:57.666  WARNING │ ⚠️ CAPITAL PRESERVATION ACTIVE: Balanço ($7520.78) abaixo do reservado ($8405.68). Reduzindo agressividade.
[DubaiMatrixASI] 15:15:57.667    OMEGA │ ⚡ ⚡ EXECUTING BUY lot=4.54 (em 20 slots) price=68348.40 SL=68182.56 TP=68597.16
[DubaiMatrixASI] 15:15:57.668    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.669    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.669    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.670    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.670    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.670    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.671    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.671    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.672    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.672    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.673    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.673    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.674    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.680    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.697    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.699    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.716    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.726    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.727    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.732    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:57.733    ERROR │ ❌ Execução falhou: todas as tentativas retornaram erro no MT5
[DubaiMatrixASI] 15:15:58.163   SIGNAL │ 🎯 DECISION: BUY | BUY signal=+0.233 conf=0.80 coherence=0.48 regime=DRIFTING_BEAR ATR=207.30 RR=1.50 | Quantum: SIGNAL=+0.233 COHERENCE=0.48 CONFIDENCE=0.80 ENTROPY=0.86 CPP=0.002ms COLLAPSED | BULL[9] BEAR[8] NEUT[10] | MC[score=-0.087 WP=43.9% EV=+1.79 CVaR=-165.84 sim=18.2ms]
[DubaiMatrixASI] 15:15:58.164  WARNING │ ⚠️ CAPITAL PRESERVATION ACTIVE: Balanço ($7520.78) abaixo do reservado ($8405.68). Reduzindo agressividade.
[DubaiMatrixASI] 15:15:58.164    OMEGA │ ⚡ ⚡ EXECUTING BUY lot=4.54 (em 20 slots) price=68348.40 SL=68182.56 TP=68597.16
[DubaiMatrixASI] 15:15:58.166    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.167    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.167    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.167    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.168    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.168    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.169    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.169    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.170    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.170    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.171    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.171    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.172    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.172    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
[DubaiMatrixASI] 15:15:58.173    ERROR │ ❌ Exceção no disparo do slot: MT5Bridge.send_market_order() got an unexpected keyword argument 'price'
